job_title_short,job_posted_date,job_country,job_skills,salary_year_avg
Senior Data Analyst,2023-08-26 11:02:21,United States,"['sql', 'tableau', 'power bi']",110000.0
Data Scientist,2023-04-18 20:03:18,United States,"['matlab', 'python', 'r', 'tensorflow', 'pytorch']",110000.0
Data Scientist,2023-09-06 10:02:17,United States,"['python', 'java', 'sql', 'cassandra', 'hadoop', 'spark', 'tableau']",350000.0
Data Analyst,2023-06-28 09:01:17,United States,"['sql', 'mysql', 'tableau', 'zoom']",125000.0
Senior Data Scientist,2023-04-01 13:03:22,United States,"['sql', 'r', 'python']",202500.0
Data Scientist,2023-04-28 20:17:12,Spain,"['sql', 'python']",69962.5
Data Engineer,2023-01-12 22:11:41,United States,"['python', 'sql', 'aws', 'snowflake', 'qlik', 'ssis', 'microstrategy', 'git', 'jenkins']",136000.0
Data Scientist,2023-04-25 07:35:48,South Korea,"['sql', 'python', 'r', 'java', 'c++', 'databricks', 'ibm cloud', 'snowflake', 'spark', 'hadoop', 'numpy', 'pandas', 'tableau', 'power bi', 'terminal', 'git']",69962.5
Senior Data Analyst,2023-01-12 20:02:50,United States,"['python', 'r', 'sql', 'vba', 'tableau', 'power bi', 'excel']",146500.0
Software Engineer,2023-06-23 16:19:04,United States,"['c', 'go', 'snowflake', 'aws', 'looker']",140000.0
Senior Data Analyst,2023-05-27 10:00:27,United States,['alteryx'],121000.0
Business Analyst,2023-08-20 17:00:02,United States,"['sql', 'python', 'excel', 'tableau', 'power bi', 'visio']",97281.0
Data Scientist,2023-07-07 12:43:59,United States,"['sql', 'python', 'aws', 'tidyverse', 'matplotlib', 'tableau', 'git']",150000.0
Senior Data Engineer,2023-06-03 12:21:57,United States,"['spark', 'linux', 'jenkins', 'jira']",150000.0
Senior Data Scientist,2023-05-03 11:06:14,United States,"['sql', 'python', 'r', 'oracle', 'tableau']",125000.0
Senior Data Engineer,2023-07-05 08:09:21,Sudan,"['python', 'sql', 'aws', 'gcp', 'azure', 'hadoop', 'spark', 'pandas', 'numpy', 'ssis', 'tableau', 'power bi']",137000.0
Data Scientist,2023-05-05 11:39:55,Germany,['matlab'],89100.0
Data Engineer,2023-12-02 17:20:17,United States,"['sql', 'nosql', 'python', 'r', 'aws', 'aurora', 'redshift', 'pyspark', 'looker', 'tableau']",100000.0
Data Analyst,2023-05-17 01:21:58,United Kingdom,"['vba', 'javascript', 'python', 'sql', 'excel', 'sheets', 'looker', 'tableau']",111175.0
Data Analyst,2023-06-09 14:01:47,United States,"['sql', 'postgresql', 'tableau']",99150.0
Data Analyst,2023-08-09 13:00:20,United States,"['sas', 'sas', 'r', 'spss']",115000.0
Data Scientist,2023-03-30 13:29:17,United States,"['r', 'python', 'sql', 'java', 'julia', 'scala', 'matlab', 'tableau', 'excel']",119908.0
Data Engineer,2023-02-02 08:12:29,India,"['java', 'mysql', 'selenium', 'tableau']",147500.0
Data Engineer,2023-10-26 16:05:51,United States,"['sql', 'python', 'spark', 'airflow', 'jenkins']",90000.0
Senior Data Engineer,2023-01-17 15:20:44,Malaysia,"['sql', 'nosql', 'python', 'gcp', 'bigquery', 'airflow', 'pandas', 'tableau', 'docker']",147500.0
Cloud Engineer,2023-02-15 12:05:30,Spain,"['aws', 'azure', 'windows']",56700.0
Data Analyst,2023-05-24 21:00:11,United States,"['python', 'tableau']",95700.0
Data Engineer,2023-03-13 15:14:03,United States,"['python', 'sql', 'aws']",132500.0
Data Engineer,2023-01-25 22:25:58,United States,"['python', 'sql', 'bigquery', 'gcp', 'power bi', 'git']",125000.0
Data Scientist,2023-07-25 15:04:02,United States,"['python', 'r', 'sql', 'azure']",175000.0
Data Scientist,2023-05-25 09:41:13,United States,"['sql', 'shell', 'visual basic', 'vba', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka', 'excel', 'tableau', 'power bi', 'splunk', 'github', 'docker']",115000.0
Data Analyst,2023-10-18 13:00:02,United States,['excel'],42500.0
Senior Data Engineer,2023-08-17 11:07:49,United States,"['sql', 'swift']",115000.0
Senior Data Scientist,2023-01-25 09:03:49,United States,"['python', 'sql', 'aws', 'pandas', 'scikit-learn']",158500.0
Data Scientist,2023-07-29 08:16:56,Germany,"['python', 'sql', 'azure', 'spark', 'tableau', 'kubernetes']",157500.0
Data Analyst,2023-03-09 17:17:03,India,"['sharepoint', 'word', 'excel', 'flow']",64800.0
Data Analyst,2023-04-12 11:01:04,United States,"['snowflake', 'aws', 'airflow', 'gdpr', 'tableau', 'power bi', 'looker', 'flow']",150000.0
Data Analyst,2023-02-28 14:23:24,United Kingdom,"['sql', 'sas', 'sas', 'oracle', 'aws', 'hadoop']",111175.0
Data Engineer,2023-11-11 13:06:11,United States,"['golang', 'scala', 'python', 'java', 'hadoop', 'spark']",129500.0
Senior Data Engineer,2023-12-16 10:02:48,United States,"['azure', 'sap']",154000.0
Senior Data Engineer,2023-12-07 16:08:10,United States,"['nosql', 'sql', 'python', 'java', 'javascript', 'scala', 'dynamodb', 'sql server', 'mysql', 'azure', 'aws', 'redshift', 'oracle', 'spark', 'pyspark']",128500.0
Senior Data Scientist,2023-04-10 11:26:03,Puerto Rico,['spring'],375000.0
Data Analyst,2023-03-16 16:01:43,United States,"['sql', 'python', 'azure', 'power bi', 'excel']",92500.0
Data Engineer,2023-03-07 23:10:02,Costa Rica,"['sql', 'python', 'javascript', 'scala', 'aws', 'snowflake', 'oracle']",98283.0
Data Scientist,2023-05-03 10:58:46,Sudan,"['python', 'kafka']",200000.0
Data Scientist,2023-08-11 20:17:32,South Africa,"['sql', 'sql server']",149946.5
Senior Data Scientist,2023-01-25 15:04:09,United States,"['r', 'python', 'sas', 'sas', 'sql']",130000.0
Machine Learning Engineer,2023-03-13 08:40:30,Israel,"['python', 'pytorch']",72000.0
Data Engineer,2023-01-26 19:50:07,United States,"['sql', 'typescript', 'aws', 'redshift', 'databricks', 'spark']",150000.0
Data Engineer,2023-04-02 11:03:12,United States,"['sql', 'nosql', 'mongodb', 'mongodb', 'python', 'golang', 'java', 'c++', 'scala', 'databricks', 'aws', 'redshift', 'snowflake', 'spark', 'airflow', 'kafka', 'flow']",125000.0
Data Analyst,2023-02-24 11:00:55,United States,"['python', 'snowflake', 'excel']",122687.0
Data Scientist,2023-05-10 06:37:10,United States,"['r', 'python', 'sql', 'scala', 'java', 'c++', 'matplotlib', 'tableau']",150000.0
Data Engineer,2023-02-27 10:38:52,United States,"['python', 'java', 'elasticsearch', 'aws', 'kafka', 'excel', 'flow']",217500.0
Data Engineer,2023-02-20 09:19:14,United Kingdom,"['sql', 'c#', 'python', 'powershell', 'azure', 'aws', 'gcp', 'snowflake', 'power bi', 'dax', 'git']",147500.0
Data Analyst,2023-02-15 08:34:55,Vietnam,"['sql', 'power bi']",111175.0
Software Engineer,2023-04-25 09:01:10,United States,"['python', 'databricks', 'pyspark', 'spark', 'hadoop', 'excel', 'unify']",90000.0
Senior Data Analyst,2023-03-01 12:03:22,United States,"['sql', 'sas', 'sas', 'sql server', 'azure', 'snowflake', 'aws', 'excel', 'spss', 'powerpoint', 'sharepoint', 'visio', 'confluence']",175000.0
Senior Data Engineer,2023-04-26 08:41:01,United States,['nosql'],175000.0
Data Scientist,2023-11-08 13:01:05,United States,"['go', 'r', 'python', 'sql', 'matlab', 'tableau']",140998.0
Data Engineer,2023-01-31 09:08:27,United States,"['python', 'aws', 'spark', 'kafka', 'airflow', 'kubernetes']",175000.0
Data Scientist,2023-08-08 10:50:00,Sudan,"['sql', 'python', 'r', 'tableau', 'powerpoint']",134000.0
Senior Data Engineer,2023-03-14 13:48:49,United States,"['python', 'kafka', 'django']",190000.0
Data Analyst,2023-05-01 18:01:05,United States,"['r', 'julia', 'sas', 'sas']",89796.0
Senior Data Engineer,2023-01-29 03:21:45,Germany,"['go', 'databricks', 'redshift', 'snowflake', 'aws', 'gdpr', 'airflow', 'looker', 'git']",147500.0
Senior Data Scientist,2023-04-04 05:22:54,Canada,"['python', 'scala', 'sql', 'redshift', 'spark', 'asana']",200000.0
Data Engineer,2023-05-09 09:15:31,United States,"['python', 'golang', 'java', 'javascript', 'rust', 'scala', 'aws', 'gcp', 'azure', 'snowflake', 'spark', 'airflow', 'terraform']",175000.0
Machine Learning Engineer,2023-07-25 11:12:42,India,['python'],79200.0
Data Analyst,2023-05-10 20:00:16,United States,"['tableau', 'microstrategy', 'excel']",92058.0
Senior Data Scientist,2023-04-26 14:07:58,United States,"['sas', 'sas']",205000.0
Data Engineer,2023-08-24 13:06:35,United States,"['sql', 'nosql', 'snowflake', 'flow', 'git']",90000.0
Data Engineer,2023-07-25 10:07:17,Sudan,"['python', 'sql', 'snowflake', 'aws']",116100.0
Data Analyst,2023-06-21 16:05:59,United States,"['python', 'sql', 'aws', 'azure', 'gcp']",110000.0
Data Scientist,2023-04-12 17:20:06,United States,"['sql', 'power bi', 'outlook', 'excel', 'tableau']",95000.0
Data Scientist,2023-02-09 18:02:47,United States,['go'],100000.0
Data Analyst,2023-12-26 06:01:09,United States,"['spss', 'tableau', 'powerpoint', 'excel', 'word']",75000.0
Data Scientist,2023-02-06 12:08:03,United States,"['sql', 'python', 'r', 'sql server', 'tableau', 'sap', 'alteryx', 'docker', 'gitlab']",115000.0
Senior Data Analyst,2023-08-21 09:43:15,United States,"['sql', 'vba', 'python', 'r', 'sas', 'sas', 'c++', 'java', 'sql server', 'oracle', 'ms access', 'excel', 'spss', 'tableau']",90000.0
Senior Data Engineer,2023-04-26 15:14:22,United States,"['sql', 'express', 'tableau', 'flow']",127500.0
Senior Data Engineer,2023-04-19 21:15:23,India,"['java', 'hadoop', 'spark', 'kafka', 'spring', 'jenkins', 'chef', 'git']",147500.0
Data Engineer,2023-11-15 04:18:13,United States,"['nosql', 'scala', 'java', 'python', 'spark', 'kafka', 'airflow', 'flow']",93500.0
Senior Data Engineer,2023-06-19 08:08:17,United States,"['python', 'sql', 'javascript', 'aws', 'redshift', 'hadoop', 'spark', 'airflow', 'git', 'kubernetes', 'jira', 'asana', 'slack']",150000.0
Data Scientist,2023-08-08 11:03:41,United States,"['sql', 'python', 'r', 'tensorflow', 'keras', 'scikit-learn', 'excel']",120828.0
Data Engineer,2023-06-01 08:38:23,Bulgaria,"['python', 'aws']",192500.0
Data Scientist,2023-10-25 12:33:42,United States,"['r', 'python', 'excel', 'sharepoint', 'word', 'flow']",101014.0
Data Scientist,2023-05-26 06:28:30,United States,['python'],115000.0
Data Scientist,2023-03-19 06:25:58,United States,"['sas', 'sas', 'python', 'r']",90000.0
Data Analyst,2023-01-25 01:01:52,United States,"['go', 'tableau', 'excel', 'powerpoint']",76000.0
Data Analyst,2023-12-01 20:00:15,United States,"['tableau', 'flow']",126850.0
Senior Data Scientist,2023-09-19 17:35:16,United States,"['go', 'python', 'nltk', 'numpy', 'scikit-learn', 'tensorflow', 'pytorch', 'keras']",199837.5
Data Engineer,2023-04-21 12:29:31,United States,"['python', 'java', 'scala', 'javascript', 'shell', 'nosql', 'mongodb', 'mongodb', 'aws', 'hadoop', 'spark', 'pyspark', 'unix', 'jenkins']",150000.0
Senior Data Scientist,2023-04-03 07:56:18,Sudan,"['python', 'scala', 'r', 'spark', 'tensorflow']",125000.0
Machine Learning Engineer,2023-03-22 12:04:10,Serbia,"['sql', 'python', 'aws', 'redshift', 'tableau']",89100.0
Data Analyst,2023-01-08 00:01:50,United States,['sql'],66058.0
Data Scientist,2023-12-17 01:11:25,Poland,"['python', 'sql', 'snowflake', 'airflow', 'looker', 'tableau', 'power bi']",158500.0
Data Analyst,2023-03-08 17:00:03,United States,"['sql', 'python', 'excel', 'looker']",109874.734375
Data Analyst,2023-05-08 17:39:09,United States,"['sql', 'python', 'r', 'tableau', 'excel']",95000.0
Senior Data Engineer,2023-08-09 13:04:52,United States,"['sql', 'python', 'c#', 'java', 'javascript', 'azure', 'databricks']",90000.0
Data Scientist,2023-03-24 19:08:00,United States,"['python', 'sql', 'postgresql', 'aurora', 'aws']",142500.0
Machine Learning Engineer,2023-11-28 17:18:41,Sri Lanka,"['php', 'cassandra']",182325.0
Business Analyst,2023-12-21 08:01:44,United States,"['sql', 'python', 'tableau', 'power bi']",98500.0
Data Scientist,2023-03-01 16:06:55,United States,"['python', 'aws', 'scikit-learn', 'pandas', 'numpy', 'linux', 'windows', 'git', 'docker', 'kubernetes']",90000.0
Senior Data Engineer,2023-02-10 08:23:52,United States,"['sql', 'python', 'scala', 'aws', 'azure', 'gcp', 'pandas', 'pyspark']",90000.0
Data Analyst,2023-04-14 15:01:52,United States,"['excel', 'ms access']",62536.0
Data Engineer,2023-08-03 07:12:18,Canada,"['java', 'python', 'aws', 'databricks', 'hadoop', 'spark']",105000.0
Data Scientist,2023-07-22 08:01:59,United States,"['sql', 'python', 'r', 'go']",200000.0
Data Scientist,2023-08-08 12:12:00,Canada,"['r', 'python', 'hadoop', 'github']",90000.0
Software Engineer,2023-08-10 14:01:02,United States,"['python', 'r', 'javascript', 'go', 'sql', 'power bi', 'tableau', 'excel']",166500.0
Data Scientist,2023-10-18 13:04:21,United States,"['scala', 'python', 'r', 'power bi', 'tableau', 'qlik']",125000.0
Data Engineer,2023-01-18 15:11:48,United States,"['no-sql', 'sql', 'python', 'scala', 'java', 'bash', 'powershell', 'azure', 'databricks', 'spark']",105000.0
Senior Data Engineer,2023-02-24 09:34:33,India,"['sql', 'go', 'python', 'java', 'scala', 'spark', 'looker', 'tableau']",147500.0
Data Analyst,2023-06-06 13:39:03,Lithuania,['sql'],100500.0
Data Analyst,2023-08-19 11:00:16,United States,"['sql', 'python', 'go', 'snowflake', 'jira']",125000.0
Data Analyst,2023-05-03 21:57:48,Colombia,['excel'],53014.0
Data Analyst,2023-06-11 15:01:57,United States,"['sql', 'tableau', 'excel', 'sheets']",150000.0
Data Analyst,2023-04-24 10:00:41,United States,"['sql', 'snowflake', 'azure', 'aws', 'power bi', 'excel', 'dax', 'ssis', 'flow', 'terminal']",125000.0
Senior Data Scientist,2023-11-07 15:01:32,United States,"['python', 'r', 'sql', 'sql server', 'azure', 'tableau', 'power bi', 'terminal']",230000.0
Data Scientist,2023-08-13 07:02:25,United States,"['sql', 'python', 'excel', 'tableau']",111027.0
Senior Data Engineer,2023-01-27 16:28:52,United States,"['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']",170672.0
Senior Data Scientist,2023-07-31 12:04:00,United States,"['python', 'r', 'sql']",239777.5
Data Scientist,2023-09-01 14:19:34,United States,"['python', 'vba', 'sql', 'cassandra', 'hadoop', 'spark', 'excel', 'tableau']",77500.0
Senior Data Engineer,2023-06-03 06:04:53,United States,"['sql', 'scala', 'databricks', 'aws', 'redshift', 'snowflake', 'spark']",145000.0
Data Engineer,2023-08-08 01:51:43,Canada,"['python', 'java', 'mongodb', 'mongodb', 'cassandra', 'aws', 'azure', 'snowflake', 'kafka', 'hadoop', 'spark', 'looker', 'tableau']",147500.0
Machine Learning Engineer,2023-04-06 06:03:26,United States,"['python', 'bigquery', 'hadoop', 'spark', 'airflow', 'docker']",172500.0
Data Scientist,2023-02-16 18:06:41,United States,"['java', 'c++', 'python', 'r']",137500.0
Senior Data Scientist,2023-01-29 00:04:03,United States,"['java', 'python', 'scala', 'r', 'pyspark', 'tensorflow', 'pytorch', 'spark']",200000.0
Data Analyst,2023-08-21 17:04:05,United States,"['aws', 'jira']",173500.0
Business Analyst,2023-04-26 21:03:38,United States,"['go', 'sql', 'tableau', 'power bi', 'looker']",100000.0
Senior Data Engineer,2023-01-21 00:41:41,United States,"['nosql', 'mongodb', 'mongodb', 'sql', 'perl', 'python', 'ruby', 'ruby', 'couchbase', 'cassandra', 'db2', 'sql server', 'oracle', 'express']",150000.0
Senior Data Engineer,2023-10-30 00:29:08,United States,"['java', 'scala', 'python', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']",184000.0
Data Scientist,2023-07-07 07:43:59,United States,['tableau'],150000.0
Data Analyst,2023-02-02 07:00:32,United States,"['go', 'sql', 'tableau', 'excel', 'sheets']",92500.0
Data Engineer,2023-01-25 17:40:05,United States,"['sql', 'snowflake', 'oracle', 'looker', 'git']",107500.0
Senior Data Scientist,2023-03-28 06:18:41,Germany,"['swift', 'sql', 'excel']",80850.0
Senior Data Engineer,2023-08-11 03:09:32,Sudan,"['sql', 'r', 'python', 'sql server', 'postgresql', 'tableau', 'excel', 'slack']",137500.0
Business Analyst,2023-04-08 07:38:56,Switzerland,"['sql', 'excel']",56700.0
Data Analyst,2023-03-30 09:28:35,United States,"['r', 'python', 'sql', 'alteryx', 'power bi', 'dax']",133141.5
Data Engineer,2023-12-23 17:08:13,United States,"['sql', 'c#', 'javascript', 'postgresql']",117500.0
Data Analyst,2023-05-26 00:00:12,United States,"['r', 'excel']",89833.5
Data Scientist,2023-07-28 14:03:23,United States,"['sas', 'sas', 'r', 'spss']",80025.0
Data Engineer,2023-01-24 10:18:29,Canada,"['shell', 'kafka', 'linux']",90000.0
Senior Data Analyst,2023-01-04 15:29:57,United States,"['sql', 'jira']",172500.0
Data Analyst,2023-09-15 07:41:22,Brazil,"['vba', 'sql', 'oracle', 'excel', 'power bi']",50400.0
Data Scientist,2023-08-31 00:04:58,United States,['r'],75540.0
Data Analyst,2023-08-21 18:00:06,United States,"['sql', 'python', 'looker', 'tableau']",118500.0
Data Engineer,2023-05-09 04:18:51,Canada,"['python', 'go', 'linux', 'kubernetes', 'docker', 'git']",147500.0
Senior Data Engineer,2023-07-20 19:08:20,United States,"['sql', 'python', 'bigquery', 'gcp', 'aws', 'airflow', 'docker', 'kubernetes', 'jenkins', 'ansible', 'terraform']",187500.0
Senior Data Engineer,2023-02-06 11:12:37,United States,"['sas', 'sas', 'scala', 'java', 'python', 'snowflake', 'aws', 'hadoop', 'pyspark', 'spark', 'kafka', 'docker', 'kubernetes']",151950.0
Senior Data Engineer,2023-02-11 19:38:09,United States,"['sql', 'mongodb', 'mongodb', 'python', 'java', 'c++', 'scala', 'sql server', 'hadoop', 'spark', 'kafka', 'airflow', 'flask', 'django', 'docker']",114550.0
Data Analyst,2023-04-25 23:01:15,United States,"['sql', 'python', 'r', 'snowflake']",130000.0
Senior Data Engineer,2023-11-14 22:03:30,United States,"['sql', 'python', 'c#', 'aws', 'redshift', 'pyspark', 'ssis', 'ssrs', 'flow', 'git']",124638.40625
Data Scientist,2023-11-21 06:02:52,United States,"['python', 'r', 't-sql', 'azure', 'aws', 'tableau', 'power bi']",150000.0
Senior Data Engineer,2023-05-26 19:40:57,Sudan,"['c', 'go', 'redshift', 'snowflake', 'aws', 'gdpr', 'hadoop', 'spark', 'kafka']",173000.0
Data Scientist,2023-07-09 13:04:02,United States,"['r', 'python', 'sas', 'sas', 'matlab', 'vba', 'sql', 'javascript', 'html', 'oracle']",65000.0
Data Engineer,2023-06-08 23:52:49,Greece,"['python', 'java', 'scala', 'sql', 'nosql', 'postgresql', 'elasticsearch', 'snowflake', 'aws', 'gcp', 'kafka', 'spark', 'windows', 'terraform', 'ansible']",147500.0
Data Scientist,2023-04-25 21:03:20,United States,"['c', 'go', 'terminal']",173000.0
Data Analyst,2023-01-05 12:32:37,India,"['alteryx', 'tableau', 'zoom']",104500.0
Data Scientist,2023-07-13 07:30:41,United States,['python'],100000.0
Data Analyst,2023-01-06 08:02:27,United States,"['r', 'drupal', 'tableau', 'sharepoint', 'word', 'excel']",43656.0
Data Analyst,2023-04-17 09:37:39,United States,"['sql', 'sql server', 'flow']",74850.0
Data Scientist,2023-10-20 08:49:06,United States,"['python', 'sql']",171121.0
Data Scientist,2023-12-01 04:56:00,United States,"['sql', 'python', 'aws', 'tidyverse', 'matplotlib', 'tableau', 'git']",136875.0
Data Engineer,2023-05-18 00:59:55,Israel,"['python', 'sql', 'scala', 'java', 'databricks', 'bigquery', 'spark', 'kafka', 'docker', 'kubernetes', 'gitlab']",147500.0
Senior Data Scientist,2023-01-10 15:20:17,United States,"['python', 'sql', 'nosql', 'r', 'aws']",145000.0
